"ECO_NAME","CSIRO68","GHM1","HFP4","LIA","ensb_thr3","Natural","Integ1km10","Integ1km20","Integ1km30","Area (ha)"
"Ile Europa and Bassas da India xeric scrub",1,0.272727272727273,NA,0,NA,0.956521739130435,1,1,1,2155.05280205062
"Illyrian deciduous forests",0.0862980099113355,0.00284806936183083,0.0187384933545182,0.270234375,0.00306586319906967,0.500928472557476,0.819668949839505,0.752379707682589,0.688411264180721,4063895.51757736
"Indochina mangroves",0.0823387925697512,0.0119147316330415,0.00468964465456764,0.0632181506706222,0.00597092419522326,0.19992959088428,0.443077350696508,0.361335592438503,0.303373577340347,2676215.46148322
"Indus River Delta-Arabian Sea mangroves",0.443790490513651,0.00411311053984576,0.000213583938487826,0.0873723103673115,0,0.559950072935621,0.623380929683129,0.541375665761714,0.489420346921435,599019.321084571
"Indus Valley desert",0.162958790206128,0,0,0,0,0.43179398773396,0.55115817864509,0.513164366174837,0.48654608916389,1947939.51019908
"Inner Niger Delta flooded savanna",0.550905226253336,0.0930394633678892,0.122531700444348,0.0840188536617902,0.0741140577329265,0.64509335566838,0.769480825402808,0.727349207844826,0.701153235250569,4586805.78298728
"Interior Alaska-Yukon lowland taiga",0.996026830100926,0.991113134725538,0.973353781496768,0.988225236548749,0.991834048361934,0.99896627131737,0.999747403165734,0.999602749013356,0.999495171619732,42627619.6029912
"Interior Plateau US Hardwood Forests",0.374144994172773,0.0166741008069421,0.0860573931454709,0.148969849867676,0.0343094005426911,0.765024267316181,0.970563160257069,0.955184013159379,0.940008600737708,12352722.4297746
"Interior Yukon-Alaska alpine tundra",0.999996954285346,0.997488735277384,0.984093867113155,0.993576749940769,0.998478070377715,0.99991988639176,1,1,1,15358835.107244
"Iquitos várzea",0.948067724289728,0.807119774926616,0.845707445285867,0.845572257241887,0.83388860297769,0.935291876731972,0.999763269994606,0.999494931153265,0.989029716340961,11450640.8569178
"Irrawaddy dry forests",0.0878356143810914,0.00205128205128205,0.00509231600807943,0.0646255519490014,0.00392466977125619,0.0961018369611996,0.162071907051176,0.127802428642909,0.111682746672133,3498716.93763589
"Irrawaddy freshwater swamp forests",0.00116570466076454,6.59804697809448e-05,0,0.00718922314511063,0,0.0519024210663086,0.174979667207169,0.106098814815573,0.0701084927134432,1510684.51436948
"Irrawaddy moist deciduous forests",0.330550009381047,0.00100655345957493,0.0473782177074916,0.244425499390002,0.0331221812670595,0.412939798029969,0.575765047379422,0.52439914151065,0.491230183857935,13791027.0591448
"Islas Revillagigedo dry forests",1,NA,NA,NA,NA,NA,NA,NA,NA,21339.5654844593
"Isthmian-Atlantic moist forests",0.349781307519626,0.0533260221392097,0.224140902354117,0.364028151881137,0.114128226419094,0.679115762637952,0.996791019103796,0.992383983253795,0.986092202415502,5835892.37689715
"Isthmian-Pacific moist forests",0.351631541327326,0.0267344987708276,0.0662353666050524,0.156449884175224,0.0325581395348837,0.512127092897199,0.953244325910693,0.915721431402161,0.882659618906848,2917597.05220821
"Italian sclerophyllous and semi-deciduous forests",0.0433473234779736,0.000453698132933553,0.00472748044989856,0.198335272531997,0.000490230408291897,0.33958511334334,0.630921626898064,0.543374403202267,0.47833179919498,10222457.769776
"Itigi-Sumbu thicket",0.240348530901722,0.0382328823288233,0.259477065050213,0.38952331063384,0.0480093676814988,0.78992824442352,0.939962608634433,0.912271095222823,0.892050032463215,1099741.59328673
"Jalisco dry forests",0.769154992917739,0.00665317874095401,0.0808131851045635,0.072671402346556,0.0172413793103448,0.717975209788167,0.877902454943895,0.84179962119017,0.81334313399559,2605020.32661139
"Jamaican dry forests",0.171663561913465,0,0,0.0779981965734896,0,0.720002793686269,0.904911618808077,0.87130580591071,0.84360371690072,230950.926783333
"Jamaican moist forests",0.614521230441963,0,0,0.178209459459459,0,0.820030451068123,0.965626020812917,0.947911708432498,0.930150730318727,826955.91898114
"Japurá-Solimões-Negro moist forests",0.996446159489569,0.9874005056302,0.971312597591931,0.985942643840709,0.991185139013936,0.994031049592431,0.999508208164379,0.999398889040801,0.999228131992891,26844437.6892781
"Jarrah-Karri forest and shrublands",0.865062556562141,0.613787375415282,0.541403550577862,0.862302210411885,0.676780034254955,0.907156062168464,0.995572329359783,0.989137938969945,0.980724444239886,844771.61634186
"Jian Nan subtropical evergreen forests",0.581131907574483,0.00016706451098261,0,0.211737115586453,7.62322950494748e-05,0.541407330221335,0.909384486746126,0.850137624411055,0.792268465742071,66229175.8074251
"Jos Plateau forest-grassland",0.000209447233842019,0,0,0.104143253165505,0,0.217732708402302,0.608711534781777,0.466975142206064,0.379384324571932,1328132.20626313
"Juan Fernández Islands temperate forests",0.668711656441718,0.0517241379310345,NA,0.771428571428571,NA,0.864970645792564,1,0.998248686514886,0.97723292469352,14585.6712996205
"Junggar Basin semi-desert",0.840226676027276,0.634446766179102,0.569369735771824,0.460692640402572,0.557002239991403,0.887913618025519,0.935408232314444,0.92240176839446,0.912877958870651,30494079.5004312
"Juruá-Purus moist forests",0.999706882438738,0.996553972629876,0.986356941255853,0.99305270575556,0.997869725182091,0.996939914375431,0.999988816844516,0.999978911763945,0.999842477267041,24149278.8567551
"Kalaallit Nunaat Arctic steppe",0.999986970084848,0.998777390845203,0.997779878537871,0.999502169120262,0.99941182661887,0.999997713372806,1,1,1,32902743.2318217
"Kalaallit Nunaat High Arctic tundra",1,0.999870758361216,0.999134472211423,0.999977545246329,0.999988150676004,1,1,1,1,14928405.2739755
"Kalahari Acacia woodlands",0.959202140386749,0.965328023631911,0.936987915746942,0.660309703029622,0.920306822013262,0.97620913609811,0.999566428202178,0.998905919995128,0.997956122244046,10641092.1714658
"Kalahari xeric savanna",0.94286028602117,0.829975542736309,0.653590906581513,0.627502387031985,0.729241835255177,0.969800582765142,0.99416363085421,0.990998484007335,0.987844593417251,68555052.0168659
"Kamchatka-Kurile meadows and sparse forests",0.997996468727611,0.985413335974307,0.901184220845424,0.982393295992358,0.986442453159548,0.990198318674203,0.999874450027516,0.999565276306729,0.999076903506273,14705801.1768779
"Kamchatka taiga",0.999872042911689,0.99789846982334,0.817222622714464,0.981094127111826,0.992647554806071,0.99731019161633,1,1,1,1529410.84990056
"Kamchatka tundra",0.999932155696748,0.996511765401443,0.961539112336926,0.994751015174183,0.997481216212743,0.996682240363981,0.999976356527798,0.999917247847295,0.999809538696154,11988859.7358815
"Kaokoveld desert",0.999278147010384,0.893134812235464,0.80921013054202,0.904684095860566,0.908911312382226,0.999210009344727,1,1,1,3315777.81377928
"Karakoram-West Tibetan Plateau alpine steppe",0.954764509084428,0.514665566341231,0.506844162086477,0.735125453423441,0.561728162224552,0.965252549747474,0.999955522601299,0.99979822448394,0.999518884723803,14326510.6829789
"Kayah-Karen montane rain forests",0.825770367312387,0.0843625356423142,0.275043819380686,0.784802579648321,0.264564498718122,0.850978467914023,0.972179811643048,0.960396975976359,0.949052676854274,11915824.7930247
"Kazakh forest steppe",0.139934970041005,0.0708956386479497,0.10419934365234,0.351850809599201,0.0670155542274009,0.359110761791252,0.681429640639698,0.572487325464619,0.482280235192647,42231916.4295875
"Kazakh semi-desert",0.876831546482256,0.901755998652188,0.483487150572734,0.945493000928667,0.840779459855872,0.969263151321354,0.999631595024164,0.999388280647454,0.999013581085203,68044130.0762242
"Kazakh steppe",0.18072409742925,0.267344777972091,0.140444763039847,0.354746957856227,0.109690045447769,0.387833436485249,0.722272317577175,0.654187516846843,0.60554976509033,80755792.7283433
"Kazakh upland steppe",0.391487244925546,0.535882639226865,0.264429009136408,0.522987060171599,0.339568486341935,0.542317996808397,0.842411589189561,0.794099994191637,0.762400316663332,7219945.89508507
"Kermadec Islands subtropical moist forests",0,1,NA,1,NA,0.865102639296188,1,1,0.927536231884058,3373.55834708742
"Khangai Mountains alpine meadow",0.794305332530443,0.752396596294701,0.266176787252369,0.621158567843941,0.558471392665063,0.92116304948043,1,0.999993740637036,0.999904023101222,3716771.24646045
"Khangai Mountains conifer forests",0.993850596224801,0.544889502762431,0.407753547940464,0.474412171507607,0.515862068965517,0.808926230166163,1,1,1,290190.103628535
"Khathiar-Gir dry deciduous forests",0.0130836571900869,0.00010875027187568,0.000504937163375224,0.0317579925101575,0,0.145126398907277,0.319975332816624,0.263168739169238,0.226841022502411,26638600.1688889
"Kimberly tropical savanna",0.99504017290062,0.992530894666994,0.879796634789977,0.995607691895656,0.994468256255102,0.998025766535691,0.999745465403384,0.999634748560909,0.999517639818251,33850004.8441008
"Kinabalu montane alpine meadows",0.939667397189635,0,0.0116279069767442,0.847176079734219,0.0116086235489221,0.883202268918396,0.995616862188991,0.975763826221477,0.956168621889906,59696.2744490718
"Klamath-Siskiyou forests",0.930335321208688,0.760763967837285,0.737922056453279,0.834526848911306,0.788221098837088,0.942455312906173,0.991069040782632,0.98631290865504,0.981644853048328,4835824.40103023
"Knysna-Amatole montane forests",0.330312952105383,0.0684133915574964,0.102030947775629,0.438579181055747,0.0782262082710513,0.768958563220578,0.934766270855253,0.900646324966181,0.874079362693522,206761.719192692
"Kola Peninsula tundra",0.996690648520317,0.906370553884268,0.861286300305401,0.981871018648602,0.94608007909046,0.996375179916466,0.999612228021043,0.999430155873217,0.999250863452838,5918537.76853987
"Kopet Dag semi-desert",0.635707972423546,7.60167236792094e-05,0.339740910990389,0.000228336568101381,3.80792810631735e-05,0.750614022414398,0.838777216964186,0.810124681229497,0.79192605113285,2628537.51592828
"Kopet Dag woodlands and forest steppe",0.442505174335297,0.00982624325943679,0.123489128573874,0.03927042301764,0.00143857786302684,0.887941295506267,0.94541980934944,0.934888256482716,0.926978314659662,5831832.01958844
"Kuh Rud and Eastern Iran montane woodlands",0.9622267435953,0.0813042172958112,0.25852768585577,0.287310662897035,0.149549763033175,0.967793962645722,0.99656621152137,0.993662487360476,0.990619820243315,12622394.180127
"Kwazulu Natal-Cape coastal forests",0.027789045209681,0.0276895142986836,0.0104802697530302,0.112453106414128,0.00629804575345003,0.39692397436171,0.892485050679258,0.822615530329804,0.756478038988394,1097813.01391131
"La Costa xeric shrublands",0.347676920393092,0.000205465379083624,0.104845776375745,0.130906938896286,0.00261371905490295,0.678190810228364,0.962389463418622,0.923844567032653,0.882679376079254,6818145.72898003
"Lake Chad flooded savanna",0.338304398503159,0.00144453004622496,0.00589480048367594,0.208187950686206,0.00264670986583919,0.61559796673781,0.873983930142194,0.822034086233193,0.771890314966256,3198768.3711719
"Lara-Falcón dry forests",0.690490772310533,5.89240469035413e-05,0.0957152118818884,0.0440366972477064,0.00053323853537149,0.656255583911006,0.948572159275142,0.918490000776373,0.890339640219759,1686991.16090295
"Leeward Islands moist forests",0.604727242986832,0.0051440329218107,0,0.331435079726651,0,0.802346189551861,0.95795369054585,0.920922845440107,0.888489509320405,98644.9072475336
"Lesser Antillean dry forests",0.359200922013062,0.0032520325203252,0,0.0364963503649635,0,0.838296688004453,0.977303988995873,0.972489683631362,0.965061898211829,63661.5024480862
"Lesser Sundas deciduous forests",0.347274878463999,0.000688845800591897,0.0640998685939553,0.347967087454102,0.0447691247415575,0.505291284608575,0.880794582754033,0.819630515018454,0.758486451883933,3928094.8225021
"Limpopo lowveld",0.272827585164443,0.213614680685358,0.146828728206251,0.251693513811478,0.154265262950755,0.801930018779895,0.966556821852682,0.945538759146017,0.927040942700186,8203291.23671546
"Llanos",0.721899142271079,0.247803177496862,0.464113301925202,0.470908280065408,0.339817546899109,0.890952255872029,0.993175679307173,0.984185862042053,0.972357176790473,37578654.7862105
"Lord Howe Island subtropical forests",0.763358778625954,0,1,1,1,0.942857142857143,1,1,1,1435.28935785136
"Louisiade Archipelago rain forests",0.975157706693463,0.00731869594145043,0.647509578544061,0.846625766871166,0.559769167353669,0.954563369179663,0.99902550874176,0.997821725422757,0.995414158784752,160756.225297725
"Low Monte",0.773932466629787,0.517252145874018,0.539887142235804,0.249640960175075,0.405311771694923,0.970229262501855,0.991917996330915,0.987294844191315,0.983326116866344,35363729.1809591
"Lower Gangetic Plains moist deciduous forests",0.0356315101649435,0.000512743056107605,0,0.0269054151139195,0,0.0794352209492212,0.164186746601242,0.132520537443043,0.114007645791849,25350868.3827726
"Luang Prabang montane rain forests",0.788536591974422,4.18789697773435e-05,0.136986491744955,0.645697738167199,0.113711151736746,0.773254300178554,0.943668180776994,0.917073286685481,0.892672844121549,7158504.78149516
"Luzon montane rain forests",0.729829955741905,0.283790283790284,0.187078922040423,0.704785954785955,0.287831325301205,0.768102974209844,0.98253018783542,0.952062835420394,0.921213476446035,827278.324567402
"Luzon rain forests",0.286676830890373,0.0363742441922139,0.0231383516051168,0.194012263512776,0.0371212961935412,0.314846572595207,0.702419078379461,0.632614810195071,0.563841448555863,9487681.84571961
"Luzon tropical pine forests",0.770430524739598,0.0772053634438956,0.036743923120407,0.457134799774394,0.0923728813559322,0.632020108190809,0.997279134568104,0.981849969950281,0.942741627055674,705244.879686701
"Madagascar dry deciduous forests",0.12124764108152,0.0127470648206005,0.19131701401247,0.561988790259862,0.0346253054575075,0.930998734234812,0.98894121895231,0.98186273245467,0.974592865801759,15155992.1848574
"Madagascar ericoid thickets",0.105747126436782,0,0.306853582554517,0.158385093167702,0.0202177293934681,0.969181399854686,1,1,0.999757810607895,127347.314304446
"Madagascar humid forests",0.308596809410142,0.00135380669065517,0.0795286267373191,0.269879237439977,0.0515303273225127,0.554242399770538,0.997194245052547,0.994018127682964,0.988977737410966,11175873.0699237
"Madagascar mangroves",0.203240036273651,0.0116031715335525,0.21828731492597,0.591442953020134,0.0241706161137441,0.881091347044654,0.990480608966098,0.981133048095263,0.967335086000997,518703.721223294
"Madagascar spiny thickets",0.127208809963017,0.000667771944367689,0.0590972974218372,0.0383279322966451,0.00456289779108948,0.836967975401996,0.92170471482223,0.900523710093273,0.884189752315722,4329414.87531865
"Madagascar subhumid forests",0.0744460098914659,0.00357845320734509,0.0986644248620139,0.42900296050981,0.0243336554334259,0.941600315020499,0.992590515595879,0.988473919616861,0.984036151479858,19897197.9260153
"Madagascar succulent woodlands",0.234912494365702,0.00424058414673927,0.104856802657141,0.082758359716949,0.0130095293536997,0.954792703507013,0.995574251998937,0.991739447472719,0.987441234224876,7949615.24142274
"Madeira-Tapajós moist forests",0.873453055609293,0.605412202788028,0.847808393727928,0.639798534876074,0.64887893075303,0.843109203207214,0.99949358843708,0.997214412887182,0.953650401322537,71668188.0646121
"Madeira evergreen forests",0.68329478024741,0.0539523212045169,0,0.265223274695535,0.0421511627906977,0.72285184422007,0.962288817377313,0.93755028157683,0.907582461786002,81423.3511150697
"Magdalena-Urabá moist forests",0.301968013895551,0.0006995222131299,0.0115920533937005,0.0662824605774148,0.00731122088920254,0.459333756121245,0.843847180831559,0.770850258203455,0.711278091907869,7644000.16163152
"Magdalena Valley dry forests",0.099535127245034,0,0,0.0237814566142176,0,0.667032290114257,0.95546756495873,0.913106002403325,0.866773043358352,1954873.39936797
"Magdalena Valley montane forests",0.464891804653917,0.00231776127058913,0.0463855879114621,0.131642776292886,0.0280158238406177,0.854289204213314,0.9949689932466,0.989677419354839,0.981953885505033,10459832.519551
"Magellanic subpolar forests",0.61800327150571,0.835231284744065,0.897041266545549,0.927850672987387,0.80784565796583,0.938115637362402,0.999183978711006,0.997857677790905,0.995483119758049,16464193.4595047
"Makgadikgadi halophytics",0.896483868842378,0.663324837156613,0.713574660633484,0.714919515385928,0.644474870215072,0.997499724396428,1,1,1,1759258.4765716
"Malabar Coast moist forests",0.0764741910623035,2.83045570336824e-05,0,0.0147147509347485,0,0.446967041481796,0.874417602058573,0.798099053119183,0.720545539870261,3533061.66612825
"Maldives-Lakshadweep-Chagos Archipelago tropical moist forests",0.641255605381166,0.0425531914893617,0,0.303964757709251,0,0.49581589958159,0.854770616380524,0.80101322825781,0.747255840135097,54213.5750824453
"Malpelo Island xeric scrub",0,NA,NA,NA,NA,NA,NA,NA,NA,765.556757068618
"Manchurian mixed forests",0.596909629404687,0.300710434846403,0.240539394251694,0.585194211120322,0.304755883582788,0.728569754029734,0.887017580300796,0.854078080078563,0.826608908095997,50528660.3680997
"Mandara Plateau woodlands",0.00170941931231915,0,0,0.0106213489113117,0,0.0852080758137618,0.291401913432129,0.197244163414107,0.142621752160077,747852.126467306
"Maputaland coastal forests and woodlands",0.0352552225822644,0.069465367747983,0.0316195031220938,0.247608598758871,0.0248912097476066,0.656658311556717,0.890343910553247,0.853461612090419,0.824552326453743,3014436.02159118
"Maracaibo dry forests",0.211654369873114,6.61266325012399e-05,0.027003772585876,0.0300426325606182,0.0103842159916926,0.324683527986181,0.614129528374263,0.534971018917886,0.478173742806046,3008459.39314242
"Marajó várzea",0.79600641783666,0.755797345471858,0.833468650299031,0.849055681790418,0.799402250351617,0.935614144531635,0.999886960742183,0.999474277737456,0.996561274006264,8830499.33627082
"Maranhão Babaçu forests",0.391705672553514,0.0214713376243253,0.166366231561818,0.328741075846469,0.0415541904903607,0.912564018181629,0.998476004412081,0.996876951225614,0.994341853639858,14163515.1851541
"Marañón dry forests",0.664959845502084,0.000613873542050338,0.165612925886898,0.180373913806723,0.124001053833319,0.810681394621213,0.999517174313673,0.996579418025039,0.989248628027011,1132230.21713528
"Marianas tropical dry forests",0.0228685258964143,0.00788177339901478,0.0441860465116279,0.147635524798155,0,0.724620962425841,0.901395656123544,0.872574118424313,0.833925179618466,103212.314418335
"Marquesas tropical moist forests",NA,0.427003293084523,0.987217305801377,0.527845036319613,NA,0.570170660856935,0.999268471104609,0.996068032187271,0.965618141916606,107415.214304829
"Masai xeric grasslands and shrublands",0.976523570662282,0.551342241483087,0.770898165039167,0.316307428999305,0.561466261463572,0.98329117653772,0.999898575398324,0.999816814750035,0.999652258508541,7447811.49686004
"Mascarene forests",0.226054721312709,0.000475624256837099,0,0.387545033453423,0,0.483217592592593,0.764800122062862,0.689369087580104,0.63806454073848,493180.998354598
"Mato Grosso tropical dry forests",0.739136846713162,0.385721897928134,0.749872861236777,0.370903426489399,0.402116017290829,0.79066828340666,0.987122394543378,0.975742032924411,0.942845286672661,41231394.5031023
"Mediterranean Acacia-Argania dry woodlands and succulent thickets",0.292081437073681,0.267457193662464,0.127850684164199,0.294628847314424,0.208713211166641,0.781709669546997,0.926358622175082,0.8956938903743,0.870561810984883,9997479.34474334
"Mediterranean conifer and mixed forests",0.254894131069427,4.32170793897748e-05,0,0.149921369910886,4.37598459653422e-05,0.563038181162522,0.814624302881145,0.755007000567432,0.706993516500858,2309716.25899749
"Mediterranean dry woodlands and steppe",0.108921592157149,0.198710589971711,0.161849869067886,0.356393052972625,0.0767172534921375,0.860471180370146,0.942566118608844,0.925831391752509,0.912787412463293,29208116.8496304
"Mediterranean High Atlas juniper steppe",0.87003173828125,0,0,0.350520340586566,0,0.972244947799011,1,0.99965809878503,0.998803345747604,632764.950212027
"Mediterranean woodlands and forests",0.0492687806432809,0.00763659090528618,0.0186232579953547,0.0715278637596659,0.00333151699779499,0.450330320822509,0.675293314995506,0.608973695324937,0.561290867545294,35823657.7276665
"Meghalaya subtropical forests",0.616611906220415,0,0,0.0995010554596047,0,0.767097458021087,0.916158539411456,0.896401365223147,0.881900040600743,4162925.07622596
"Mentawai Islands rain forests",0.615240026710855,0.00497435100264262,0.403321275896087,0.848815723164791,0.288619336425259,0.988444690599668,0.999852445712318,0.999618818090156,0.999323709514792,646963.057919274
"Meseta Central matorral",0.762107340958458,0.284371515054963,0.369585994870733,0.0751226125443598,0.185381609378738,0.870647879107719,0.94748397772317,0.932255714303355,0.920062113335227,12497508.7417075
"Mesoamerican Gulf-Caribbean mangroves",0.543545959152612,0.287608466466629,0.278214187028777,0.617213460008424,0.284294338051624,0.846167157558677,0.969166759915771,0.9485298854901,0.929313788321143,2665834.31908329
"Mesopotamian shrub desert",0.904235402642943,0.355790374710371,0.265153067697202,0.330993488555643,0.309023596056916,0.911685749407826,0.959015918935985,0.947145841950155,0.938286035073608,20445696.9969664
"Mid-Atlantic US coastal savannas",0.695827627282083,0.12223775506278,0.12758247630965,0.288621373800204,0.120638333057715,0.640314970280042,0.949277382894958,0.912832959030726,0.871962335527475,7847616.90364018
"Mid-Canada Boreal Plains forests",0.73602411507317,0.690686012162674,0.858454845279208,0.698500961838153,0.703770980164208,0.789933972929855,0.883166190237082,0.854216620012835,0.833414839351202,56971968.5421164
"Midwest Canadian Shield forests",0.99835675765259,0.990532273014215,0.98148668121808,0.945583641372465,0.992641399161568,0.99978686612086,0.99999863466102,0.999998109530644,0.999997689426342,75703999.5559026
"Mindanao-Eastern Visayas rain forests",0.297330280289182,0.0279068879620527,0.00558411799818998,0.172116769723755,0.0164105520545494,0.370546468633983,0.910273204987198,0.836710392579412,0.747532034372681,10466655.9936833
"Mindanao montane rain forests",0.595159197736989,0.0501455484154446,0.00389617516325523,0.500521147621921,0.0414262952585023,0.564079652795507,0.958733531661708,0.901789205269868,0.827892052698682,1812023.98959931
"Mindoro rain forests",0.316007719793209,0.0271879341139115,0,0.289107289107289,0.0102442052980132,0.2580652770461,0.859497172172946,0.763884167259017,0.653537101709058,1007903.12078462
"Miskito pine forests",0.278679062120112,0.470387118120657,0.527365700157339,0.860433527647292,0.408696159002157,0.952579793616511,0.999991473287943,0.999991473287943,0.9999701565078,1885376.95175133
"Mississippi lowland forests",0.283674084127649,0.13580214069719,0.305411318168639,0.247740248502121,0.131290629230961,0.31654325983264,0.516146556827185,0.445647055222789,0.398126616829425,11611947.5118947
"Mitchell Grass Downs",0.991285108599897,0.990778908995785,0.735060487654698,0.995328058855912,0.987699396478543,0.999409852327397,0.999978425238548,0.999969599199772,0.999960446270672,47188107.3564992
"Mizoram-Manipur-Kachin rain forests",0.819337626040612,0.0411565127599941,0.102051032878366,0.6247501133315,0.106108150411806,0.871119401137121,0.965385540358592,0.953369447305419,0.941666966569155,13524543.1610503
"Mojave desert",0.929178122215064,0.791908059710879,0.681481945837513,0.810598479177337,0.790469344876068,0.985403969885648,0.995801122579366,0.994278238879878,0.992910441180138,12733811.7689386
"Mongolian-Manchurian grassland",0.321308876226664,0.38021207246054,0.212165986917786,0.321965597282635,0.21420888917722,0.765276429967608,0.932342143443764,0.913130450355161,0.894863497153538,88946001.3833259
"Montana Valley and Foothill grasslands",0.373033221546519,0.541689187836566,0.638339782623911,0.216777458678931,0.344857798904286,0.701009334966375,0.906554531691257,0.881787730631097,0.859770556894495,10007894.9333575
"Monte Alegre várzea",0.915023481719349,0.746415357987837,0.90614683695571,0.830564842512757,0.831347069881189,0.942400063569133,0.999182830845985,0.998824423322294,0.996285703362818,6650615.41840356
"Motagua Valley thornscrub",0.424311547489173,0,0,0.22288387920034,0,0.671585006782016,0.977338141396764,0.949978496046581,0.920269957322923,232841.319060849
"Mount Cameroon and Bioko montane forests",0.0836594251787883,0,0.0139251523063534,0.690909090909091,0.000871080139372822,0.615192606085138,0.821247892074199,0.757706576728499,0.720202360876897,114110.886647757
"Mulanje Montane forest-grassland",0.0137682347156204,0.431939978563773,0.0425079702444208,0.517894736842105,0.0434782608695652,0.663990167963949,0.917758846657929,0.870494757536042,0.831258191349935,94042.4647860267
"Murray-Darling woodlands and mallee",0.34605235600525,0.585518126465508,0.381124005862707,0.49799124948633,0.396886234517289,0.645374834204171,0.756874382759692,0.725281752594974,0.699889974058651,20770764.520753
"Muskwa-Slave Lake taiga",0.99703594817538,0.976404133998575,0.972637069836364,0.980592441266599,0.989519121320975,0.999547699025198,0.999982445471933,0.999969828154885,0.999955016521828,29890729.2292967
"Myanmar Coast mangroves",0.216936025759041,0.00366387514274838,0.00467829502136999,0.204648088996586,0.00152156655199788,0.351922795373579,0.606617153165601,0.553960120521235,0.510369048304451,2123794.39001012
"Myanmar coastal rain forests",0.411078295146705,0.00505757507338,0.0125947780844516,0.373941378333281,0.00997954605436791,0.558754107688339,0.713744118369584,0.672305788091234,0.639869423080557,6633261.31120623
"Nama Karoo shrublands",0.928157659659879,0.791077727620316,0.25380310165438,0.609036442248301,0.627218825158741,0.981784346037579,0.997806065981454,0.996308398977725,0.994753864592552,16174016.0364187
"Namaqualand-Richtersveld steppe",0.982975777331189,0.920447260248143,0.562221382697393,0.860446646370289,0.853595241703288,0.993743443125469,0.999954670410013,0.999786512253612,0.999555477569164,5284922.17219958
"Namib Desert",0.999592856933637,0.986672701669684,0.945823160756085,0.931050591517998,0.982091364395204,0.999648713314936,1,0.999989272039619,0.999965865580607,7923051.2923614
"Namibian savanna woodlands",0.905159178949979,0.605935648739691,0.535171839280871,0.558960660514813,0.60180595245038,0.972837041776688,0.9956351547966,0.991951237456888,0.988487289096295,10279266.7487812
"Nansei Islands subtropical evergreen forests",0.573597046185736,0.0023154103421662,0.0174471992653811,0.352403420819817,0.0193771626297578,0.595765997299299,0.794155620588742,0.74031674987089,0.705005164400069,406359.564819213
"Napo moist forests",0.955093262329029,0.786101516118926,0.831697532821716,0.896682039456828,0.838143342960029,0.959323654501891,0.998722521775197,0.995885831912377,0.987372689985714,25059093.5185975
"Naracoorte woodlands",0.1575305270178,0.0726145310651491,0.171549479166667,0.121878080841275,0.0639791830159845,0.582936631190614,0.914086562863529,0.864228900735491,0.812287399551707,2458216.6099054
"Narmada Valley dry deciduous forests",0.0553634766345581,1.17939827100213e-05,7.04920344001128e-05,0.05023605034945,0,0.269445750839677,0.556325596839086,0.493709730974248,0.444654538744814,16945794.4081037
"Nebraska Sand Hills mixed grasslands",0.00221758379439774,0.224559860643677,0.633271919000693,0.0136492052146091,0.0067966802144882,0.933496289300046,0.987592678238973,0.980422110974125,0.97374809861397,5912300.29870122
"Negro-Branco moist forests",0.991066448903837,0.921737191556833,0.984633634004695,0.978368541894344,0.979712038595874,0.995257121995656,0.999995399378073,0.999974696579399,0.999924473123358,20093190.6001841
"Nelson Coast temperate forests",0.910796786881375,0.531357211472485,0.686793493245106,0.804057809894386,0.704791885274571,0.993524956010472,1,0.999967972840969,0.999882567083553,1459677.9681461
"Nenjiang River grassland",2.06243683787184e-05,0.00903338424612699,0,0.0504032258064516,0,0.190932831180828,0.53141044091758,0.412736875221731,0.319225131030236,2325980.64852299
"New Britain-New Ireland lowland rain forests",0.989718623240411,0.421672927479712,0.278713897730923,0.816332626422534,0.539631167562286,0.975650624209252,0.999892368476521,0.999515658144343,0.998773449097016,3491555.36302392
"New Britain-New Ireland montane rain forests",0.996370409588753,0.506990131578947,0.565496258531371,0.958240854911632,0.771773994571922,0.986690814940469,1,1,0.999789713819625,1208118.29348938
"New Caledonia dry forests",0.363817205273342,0.68062948391576,0.0985060690943044,0.424705587572037,0.175690021231422,0.503459718320481,0.973784164774062,0.920099459628788,0.838847991228757,440834.616306115
"New Caledonia rain forests",0.899030676627916,0.744144268638154,0.435569985569986,0.804789285974234,0.703775700934579,0.854036758362364,0.999743940376244,0.998267511481822,0.995358238309789,1452278.3834146
"New England-Acadian forests",0.898083587354151,0.514800824692621,0.531989807597316,0.644918628160647,0.561138132140798,0.932289215956454,0.993146363302313,0.987876078100483,0.981828366846984,33438283.4904034
"New Guinea mangroves",0.992942219595094,0.677115623062616,0.71007321586612,0.907905047245909,0.830239374694675,0.962613581420164,0.999466058373405,0.99887840664236,0.997333451284935,2669946.74309677
"New Zealand North Island temperate forests",0.62488033588868,0.0952569501937775,0.32873460192105,0.145239139973673,0.117858114963007,0.970524569144323,0.99751423909708,0.995500931809507,0.993375358316306,8450043.21133396
"New Zealand South Island montane grasslands",0.855276995623707,0.438910603959148,0.628060357749575,0.592238868627502,0.506970173521337,0.986665799798047,0.9999766539236,0.9999591443663,0.999869651073433,4000634.29826884
"New Zealand South Island temperate forests",0.51384634361958,0.136458696409899,0.215073856558106,0.184903659183313,0.148221700667991,0.993553690700462,0.999842481936787,0.999479505530254,0.999054891620724,1171407.60852831
